Date,Energy,Equity,FX,Metals,Rates
2021-11-11 00:00:00+00:00,0.02607206,-0.00818215,0.01877948,-0.00467572,0.04084836
2021-11-12 00:00:00+00:00,0.02700016,0.00330844,0.01235377,-0.00276331,0.03865697
2021-11-15 00:00:00+00:00,0.02883398,0.00546908,0.01479994,-0.00189273,0.04049656
2021-11-16 00:00:00+00:00,0.03035532,0.01264383,0.01492312,-0.00219996,0.04097425
2021-11-17 00:00:00+00:00,0.03002576,0.00565245,0.01307100,-0.00389331,0.03830811
2021-11-18 00:00:00+00:00,0.02639787,-0.00187362,0.01639333,-0.00365675,0.03750454
2021-11-19 00:00:00+00:00,0.02391357,-0.00391063,0.02222482,-0.00385212,0.03580481
2021-11-22 00:00:00+00:00,0.02389542,-0.00965860,0.02791852,-0.00551530,0.04520646
2021-11-23 00:00:00+00:00,0.02306912,-0.00762553,0.02544150,-0.00550714,0.04752439
2021-11-24 00:00:00+00:00,0.02222495,-0.01185470,0.03522290,-0.00553826,0.05178134
2021-11-25 00:00:00+00:00,0.02254821,-0.01348809,0.03453248,-0.00609823,0.05216442
2021-11-26 00:00:00+00:00,0.01693336,-0.03928144,0.02256792,-0.00734202,0.04270626
2021-11-29 00:00:00+00:00,0.01552927,-0.03687755,0.02605666,-0.00597738,0.04362109
2021-11-30 00:00:00+00:00,0.01234091,-0.04405539,0.02711088,-0.00672532,0.04191534
2021-12-01 00:00:00+00:00,0.01164874,-0.04661605,0.03156793,-0.00702255,0.04220635
2021-12-02 00:00:00+00:00,0.01196982,-0.04887014,0.03264297,-0.00674225,0.04353276
2021-12-03 00:00:00+00:00,0.01340057,-0.04903075,0.03248039,-0.00615698,0.04207086
2021-12-06 00:00:00+00:00,0.01076899,-0.04169722,0.03074583,-0.00537069,0.04341244
2021-12-07 00:00:00+00:00,0.01233136,-0.02800378,0.03079066,-0.00592904,0.04459911
2021-12-08 00:00:00+00:00,0.01125063,-0.02492981,0.02582199,-0.00750300,0.04583112
2021-12-09 00:00:00+00:00,0.00857077,-0.02938251,0.02735534,-0.00713231,0.04590687
2021-12-10 00:00:00+00:00,0.00757000,-0.02560399,0.02375722,-0.00681333,0.04473645
2021-12-13 00:00:00+00:00,0.00476472,-0.02704467,0.02688716,-0.00775024,0.04312706
2021-12-14 00:00:00+00:00,0.00495804,-0.02867085,0.02469748,-0.00676944,0.04276436
2021-12-15 00:00:00+00:00,0.00693073,-0.02034138,0.01937416,-0.00682761,0.04197632
2021-12-16 00:00:00+00:00,0.00996723,-0.00081253,0.01907805,-0.00565338,0.04178875
2021-12-17 00:00:00+00:00,0.01013478,-0.00148214,0.02336405,-0.00532873,0.04162455
2021-12-20 00:00:00+00:00,0.00787711,-0.00871950,0.02002547,-0.00607519,0.04042400
2021-12-21 00:00:00+00:00,0.00398327,-0.00940011,0.02207563,-0.00642653,0.03823895
2021-12-22 00:00:00+00:00,0.00191058,-0.00929494,0.01550854,-0.00670310,0.03382403
2021-12-23 00:00:00+00:00,-0.00322946,-0.00714011,0.01271500,-0.00668571,0.03299295
2021-12-24 00:00:00+00:00,-0.00192118,-0.00011661,0.00855080,-0.00676609,0.03047448
2021-12-27 00:00:00+00:00,-0.00035913,0.00157439,-0.00134666,-0.00669493,0.03143924
2021-12-28 00:00:00+00:00,-0.00280582,0.00363217,0.00397915,-0.00493502,0.03248264
2021-12-29 00:00:00+00:00,-0.00303856,0.00518545,0.00590191,-0.00540737,0.03588682
2021-12-30 00:00:00+00:00,-0.00757140,0.00973230,0.01073658,-0.00547781,0.03341233
2021-12-31 00:00:00+00:00,-0.01392600,0.00587457,0.00485650,-0.00507467,0.02664571
2022-01-03 00:00:00+00:00,-0.00745075,0.00697907,0.00468682,-0.00522666,0.03000586
2022-01-04 00:00:00+00:00,-0.01041256,0.00684983,0.00531650,-0.00552988,0.02811816
2022-01-05 00:00:00+00:00,-0.01231874,0.00450172,0.00285621,-0.00620040,0.02226842
2022-01-06 00:00:00+00:00,-0.01356261,0.00409948,-0.00307038,-0.00683074,0.01803735
2022-01-07 00:00:00+00:00,-0.00533882,0.00441758,-0.00947319,-0.00624917,0.02466895
2022-01-10 00:00:00+00:00,-0.00591014,0.00285514,0.00060832,-0.00623524,0.02947807
2022-01-11 00:00:00+00:00,-0.00560480,-0.00041610,-0.00179562,-0.00623098,0.03254557
2022-01-12 00:00:00+00:00,-0.00554077,-0.00091306,-0.00989417,-0.00675305,0.01449526
2022-01-13 00:00:00+00:00,-0.00486229,-0.00405518,-0.01044769,-0.00726739,0.00475315
2022-01-14 00:00:00+00:00,-0.00241958,-0.00538781,-0.00617322,-0.00732131,0.01079892
2022-01-17 00:00:00+00:00,-0.00284399,-0.00418882,-0.00286047,-0.00724117,0.01124560
2022-01-18 00:00:00+00:00,0.00069955,-0.00520566,-0.00077793,-0.00576310,0.01126270
2022-01-19 00:00:00+00:00,0.00088694,-0.00876021,0.00215356,-0.00412870,0.00967074
2022-01-20 00:00:00+00:00,-0.00090484,-0.01095288,-0.00068838,-0.00355715,0.00485603
2022-01-21 00:00:00+00:00,-0.00162446,-0.01887527,-0.00464225,-0.00388454,0.00274922
2022-01-24 00:00:00+00:00,-0.00072804,-0.02335254,-0.00152093,-0.00310613,0.00690286
2022-01-25 00:00:00+00:00,0.00127319,-0.02597629,0.00501314,-0.00325297,0.00545457
2022-01-26 00:00:00+00:00,0.00403488,-0.02379215,0.00159406,-0.00383060,0.01313231
2022-01-27 00:00:00+00:00,0.00464157,-0.02993378,0.00794769,-0.00467079,0.01619595
2022-01-28 00:00:00+00:00,0.00433954,-0.02792451,0.00820137,-0.00579551,0.01849893
2022-01-31 00:00:00+00:00,0.00777625,-0.02966496,0.00436984,-0.00553743,0.01913526
2022-02-01 00:00:00+00:00,0.00882366,-0.03257111,0.00061500,-0.00411475,0.03047370
2022-02-02 00:00:00+00:00,0.00834182,-0.03309231,0.00092917,-0.00360674,0.03345475
2022-02-03 00:00:00+00:00,0.01042147,-0.03527441,-0.00025097,-0.00411383,0.03772169
2022-02-04 00:00:00+00:00,0.01369801,-0.03192460,0.00306868,-0.00357251,0.05167426
2022-02-07 00:00:00+00:00,0.01532177,-0.02852942,-0.00650302,-0.00307660,0.04120597
2022-02-08 00:00:00+00:00,0.01232178,-0.03136266,-0.00687176,-0.00408226,0.04522475
2022-02-09 00:00:00+00:00,0.01337550,-0.03447232,-0.00694635,-0.00289870,0.04497930
2022-02-10 00:00:00+00:00,0.01323205,-0.03442563,-0.00907806,-0.00286937,0.06416099
2022-02-11 00:00:00+00:00,0.01452523,-0.03866813,-0.01291241,-0.00277986,0.05476816
2022-02-14 00:00:00+00:00,0.01720502,-0.03549506,-0.00849992,-0.00136254,0.06225768
2022-02-15 00:00:00+00:00,0.01283798,-0.03428866,-0.00779554,-0.00197676,0.06577623
2022-02-16 00:00:00+00:00,0.01186901,-0.03305968,-0.01338959,-0.00165250,0.06435473
2022-02-17 00:00:00+00:00,0.01173727,-0.03071433,-0.01944561,0.00022080,0.05151799
2022-02-18 00:00:00+00:00,0.01055864,-0.02995097,-0.01859971,0.00055803,0.04635215
2022-02-21 00:00:00+00:00,0.00884148,-0.03196540,-0.02350048,0.00028743,0.04237196
2022-02-22 00:00:00+00:00,0.01213176,-0.03352199,-0.02344248,0.00020621,0.04638389
2022-02-23 00:00:00+00:00,0.01866527,-0.00642063,-0.01066028,0.00160930,0.06023460
2022-02-24 00:00:00+00:00,0.01877050,-0.01429291,-0.00695017,0.00133627,0.05676255
2022-02-25 00:00:00+00:00,0.01941238,-0.00622569,-0.00785593,0.00090270,0.05903454
2022-02-28 00:00:00+00:00,0.02120520,-0.00410335,-0.01070222,0.00133121,0.04906191
2022-03-01 00:00:00+00:00,0.02398882,-0.00504624,-0.00913068,0.00510353,0.03743528
2022-03-02 00:00:00+00:00,0.03230826,-0.00270039,-0.01272635,0.00527485,0.04742101
2022-03-03 00:00:00+00:00,0.03337989,-0.00663042,-0.01103974,0.00617042,0.04608612
2022-03-04 00:00:00+00:00,0.03836365,-0.01539188,-0.00654842,0.00924970,0.04043730
2022-03-07 00:00:00+00:00,0.03904520,-0.01490857,0.00112905,0.00866701,0.04157617
2022-03-08 00:00:00+00:00,0.03846046,-0.01388703,-0.00109489,0.01155270,0.04446629
2022-03-09 00:00:00+00:00,0.03506464,-0.01446843,-0.00469130,0.00773523,0.04996878
2022-03-10 00:00:00+00:00,0.03386379,-0.01293535,-0.00373647,0.00830644,0.05245692
2022-03-11 00:00:00+00:00,0.03437156,-0.01107766,0.00028258,0.00765498,0.05270190
2022-03-14 00:00:00+00:00,0.03301097,-0.01234229,0.00362183,0.00535940,0.05722651
2022-03-15 00:00:00+00:00,0.03070418,-0.01324420,0.00597116,0.00389501,0.05911774
2022-03-16 00:00:00+00:00,0.03112893,-0.01439034,-0.00031895,0.00541356,0.06209700
2022-03-17 00:00:00+00:00,0.03383582,-0.01184403,-0.00247567,0.00645290,0.06237959
2022-03-18 00:00:00+00:00,0.03436246,-0.01573434,0.00079440,0.00595702,0.05924315
2022-03-21 00:00:00+00:00,0.03513845,-0.01642534,0.00599150,0.00633774,0.06725742
2022-03-22 00:00:00+00:00,0.03516905,-0.01802856,0.01092778,0.00590511,0.06983272
2022-03-23 00:00:00+00:00,0.03583965,-0.01683897,0.01246419,0.00756111,0.06569113
2022-03-24 00:00:00+00:00,0.03723140,-0.01923218,0.01633147,0.00774463,0.06885462
2022-03-25 00:00:00+00:00,0.03716425,-0.01908744,0.01561403,0.00699555,0.07485846
2022-03-28 00:00:00+00:00,0.03460241,-0.02124683,0.02263341,0.00590305,0.07348401
2022-03-29 00:00:00+00:00,0.03382638,-0.02050656,0.01746635,0.00629249,0.07325805
2022-03-30 00:00:00+00:00,0.03624262,-0.01891994,0.01455184,0.00649533,0.07141909
2022-03-31 00:00:00+00:00,0.03536234,-0.01925780,0.01275889,0.00679053,0.06664089
2022-04-01 00:00:00+00:00,0.03532837,-0.02188793,0.01449272,0.00547950,0.06986921
2022-04-04 00:00:00+00:00,0.03637686,-0.01914264,0.01873502,0.00758567,0.06631179
2022-04-05 00:00:00+00:00,0.03766678,-0.01797695,0.02226191,0.00699188,0.07245924
2022-04-06 00:00:00+00:00,0.03611309,-0.01567651,0.02377846,0.00599148,0.07544475
2022-04-07 00:00:00+00:00,0.03841889,-0.01560525,0.02391375,0.00667522,0.07463634
2022-04-08 00:00:00+00:00,0.03677896,-0.01624231,0.02642975,0.00723755,0.07953199
2022-04-11 00:00:00+00:00,0.03748297,-0.01739167,0.03426938,0.00516371,0.08434516
2022-04-12 00:00:00+00:00,0.03911070,-0.01551176,0.03834487,0.00731928,0.08063450
2022-04-13 00:00:00+00:00,0.04059110,-0.01611971,0.03253148,0.00873813,0.07195258
2022-04-14 00:00:00+00:00,0.04322216,-0.01713622,0.03475875,0.00872812,0.07956472
2022-04-15 00:00:00+00:00,0.04047345,-0.01523718,0.03268799,0.00910309,0.07047841
2022-04-18 00:00:00+00:00,0.04440025,-0.01257083,0.03949818,0.01017865,0.07277172
2022-04-19 00:00:00+00:00,0.03953893,-0.01195637,0.04607497,0.00566893,0.08946868
2022-04-20 00:00:00+00:00,0.03841484,-0.00466840,0.04170946,0.00599267,0.08783799
2022-04-21 00:00:00+00:00,0.04058639,0.00031405,0.04176292,0.00599641,0.09863310
2022-04-22 00:00:00+00:00,0.03746137,-0.00174338,0.04549943,0.00263856,0.09471771
2022-04-25 00:00:00+00:00,0.03515294,-0.01162137,0.04531529,-0.00038038,0.07660611
2022-04-26 00:00:00+00:00,0.03558511,-0.00610295,0.04489070,-0.00034383,0.06554438
2022-04-27 00:00:00+00:00,0.03659714,-0.01099360,0.05129409,0.00023183,0.07183027
2022-04-28 00:00:00+00:00,0.03527897,-0.01105035,0.06618866,0.00018792,0.07066654
2022-04-29 00:00:00+00:00,0.03657786,-0.00897080,0.06346220,-0.00130512,0.07582265
2022-05-02 00:00:00+00:00,0.03674036,-0.00989209,0.06981245,-0.00476849,0.08111853
2022-05-03 00:00:00+00:00,0.03488284,-0.01050144,0.07144902,-0.00434034,0.07411777
2022-05-04 00:00:00+00:00,0.03395682,-0.01184501,0.05963276,-0.00356552,0.05995891
2022-05-05 00:00:00+00:00,0.03496082,-0.00860452,0.07069478,-0.00410026,0.06623778
2022-05-06 00:00:00+00:00,0.03784050,-0.01116750,0.07067704,-0.00400854,0.06511815
2022-05-09 00:00:00+00:00,0.03263851,-0.01037169,0.07111771,-0.00691386,0.07058765
2022-05-10 00:00:00+00:00,0.03144906,-0.01303802,0.07170769,-0.00721604,0.04425400
2022-05-11 00:00:00+00:00,0.03194430,-0.00923350,0.07236319,-0.00592222,0.05014594
2022-05-12 00:00:00+00:00,0.03096825,-0.00939210,0.07671938,-0.00740030,0.04066401
2022-05-13 00:00:00+00:00,0.03608766,-0.01287390,0.07635215,-0.00756941,0.04004879
2022-05-16 00:00:00+00:00,0.03858120,-0.01210146,0.07548976,-0.00792784,0.04148256
2022-05-17 00:00:00+00:00,0.03809391,-0.01137235,0.06922655,-0.00861757,0.05518178
2022-05-18 00:00:00+00:00,0.03583629,-0.00600599,0.07118441,-0.00862160,0.05574791
2022-05-19 00:00:00+00:00,0.03659546,-0.00686112,0.06409575,-0.00881414,0.05292372
2022-05-20 00:00:00+00:00,0.03398985,-0.00714106,0.06485482,-0.00872958,0.04791342
2022-05-23 00:00:00+00:00,0.03413992,-0.01012410,0.05961457,-0.00883820,0.04994975
2022-05-24 00:00:00+00:00,0.03402489,-0.00517724,0.05346117,-0.00885522,0.04752856
2022-05-25 00:00:00+00:00,0.03636671,-0.00816734,0.05765762,-0.00792801,0.04681793
2022-05-26 00:00:00+00:00,0.03593928,-0.00975931,0.05712193,-0.00809681,0.05786537
2022-05-27 00:00:00+00:00,0.03345243,-0.01297035,0.05339976,-0.01224625,0.06765426
2022-05-30 00:00:00+00:00,0.02491540,-0.01372217,0.05158358,-0.01232613,0.06169843
2022-05-31 00:00:00+00:00,0.02323503,-0.01228974,0.05366653,-0.01351109,0.06532203
2022-06-01 00:00:00+00:00,0.01854035,-0.01151742,0.05420119,-0.01678041,0.07453437
2022-06-02 00:00:00+00:00,0.01862136,-0.01420336,0.04682834,-0.01725191,0.07215865
2022-06-03 00:00:00+00:00,0.02177739,-0.01214870,0.05025291,-0.01968023,0.07083225
2022-06-06 00:00:00+00:00,0.02644268,-0.01217895,0.05898431,-0.01566527,0.07082968
2022-06-07 00:00:00+00:00,0.02865414,-0.01379029,0.05668885,-0.01624801,0.06743667
2022-06-08 00:00:00+00:00,0.02884485,-0.01291553,0.05425274,-0.01558201,0.06808749
2022-06-09 00:00:00+00:00,0.02989727,-0.01138040,0.05663602,-0.01296670,0.06885918
2022-06-10 00:00:00+00:00,0.03064472,-0.00731169,0.06157928,-0.01169026,0.07901083
2022-06-13 00:00:00+00:00,0.02996931,-0.00237805,0.06772540,-0.01286870,0.08449625
2022-06-14 00:00:00+00:00,0.02387502,-0.00185782,0.07342635,-0.01390173,0.09190101
2022-06-15 00:00:00+00:00,0.02197917,-0.00538727,0.06469943,-0.01388359,0.08389120
2022-06-16 00:00:00+00:00,0.02139573,-0.00217112,0.05423941,-0.01439317,0.07401295
2022-06-17 00:00:00+00:00,0.01549216,-0.00223252,0.05804836,-0.01350302,0.07098821
2022-06-20 00:00:00+00:00,0.01476071,-0.00397567,0.05541516,-0.01515901,0.07627388
2022-06-21 00:00:00+00:00,0.01513610,-0.00670655,0.05149208,-0.01559254,0.07460980
2022-06-22 00:00:00+00:00,0.01021833,-0.00595924,0.05074451,-0.01417165,0.06242957
2022-06-23 00:00:00+00:00,0.01184431,-0.00595361,0.04628915,-0.01131016,0.05226578
2022-06-24 00:00:00+00:00,0.01293430,-0.01251305,0.04870417,-0.01162037,0.05656817
2022-06-27 00:00:00+00:00,0.01234855,-0.01358407,0.05329538,-0.01226301,0.06127789
2022-06-28 00:00:00+00:00,0.01395087,-0.01228557,0.05470754,-0.01202763,0.06377838
2022-06-29 00:00:00+00:00,0.01109976,-0.01062545,0.05577083,-0.01125533,0.05703237
2022-06-30 00:00:00+00:00,0.00690169,-0.00821119,0.04972733,-0.01153310,0.05280554
2022-07-01 00:00:00+00:00,0.00553196,-0.00899987,0.04830989,-0.00936077,0.03989262
2022-07-04 00:00:00+00:00,0.00628349,-0.01143374,0.04924661,-0.00864973,0.03654680
2022-07-05 00:00:00+00:00,0.00033738,-0.01048877,0.05621232,-0.00547906,0.03293911
2022-07-06 00:00:00+00:00,-0.00151694,-0.01200656,0.05753210,-0.00592341,0.03220172
2022-07-07 00:00:00+00:00,-0.00309487,-0.01728210,0.05379067,-0.00648369,0.02789050
2022-07-08 00:00:00+00:00,-0.00306690,-0.01677187,0.04949322,-0.00789202,0.03759568
2022-07-11 00:00:00+00:00,-0.00632744,-0.01399722,0.06412912,-0.00702480,0.03772320
2022-07-12 00:00:00+00:00,-0.01012375,-0.01315795,0.05934327,-0.00447535,0.02777987
2022-07-13 00:00:00+00:00,-0.00982885,-0.01218065,0.05882326,-0.00554355,0.02747126
2022-07-14 00:00:00+00:00,-0.01302453,-0.01090718,0.05955104,-0.00431598,0.02680290
2022-07-15 00:00:00+00:00,-0.00786927,-0.01458892,0.04741842,-0.00063044,0.01562080
2022-07-18 00:00:00+00:00,-0.00568080,-0.01480632,0.04889421,-0.00235673,0.02408103
2022-07-19 00:00:00+00:00,-0.00686523,-0.02097606,0.04182154,-0.00159787,0.01731537
2022-07-20 00:00:00+00:00,-0.00335921,-0.01886155,0.04021147,0.00229272,0.01895692
2022-07-21 00:00:00+00:00,-0.00386443,-0.01247235,0.03269883,0.00454606,0.02287234
2022-07-22 00:00:00+00:00,-0.00474841,-0.01495113,0.02618106,0.00427838,0.02545980
2022-07-25 00:00:00+00:00,-0.00598565,-0.01301489,0.01891714,0.00470994,0.02203582
2022-07-26 00:00:00+00:00,-0.00493783,-0.01342711,0.01276262,0.00416443,0.01922899
2022-07-27 00:00:00+00:00,-0.00562960,-0.01892119,0.01273707,0.00224021,0.01220240
2022-07-28 00:00:00+00:00,-0.00713855,-0.02125262,0.00468684,0.00186642,0.00557850
2022-07-29 00:00:00+00:00,-0.00782488,-0.02091377,0.00373929,-0.00140891,0.00312055
2022-08-01 00:00:00+00:00,-0.01109389,-0.01939479,0.00944675,-0.00189684,0.00644150
2022-08-02 00:00:00+00:00,-0.01414026,-0.02141712,0.00683230,0.00062533,0.00416032
2022-08-03 00:00:00+00:00,-0.01225827,-0.02248795,0.00665713,0.00034357,-0.00100408
2022-08-04 00:00:00+00:00,-0.00786870,-0.02508094,0.00305603,-0.00036031,-0.00518766
2022-08-05 00:00:00+00:00,-0.00690524,-0.02122861,0.00688564,0.00012848,0.00361542
2022-08-08 00:00:00+00:00,-0.00985252,-0.02341524,0.00406502,-0.00209290,0.00463059
2022-08-09 00:00:00+00:00,-0.00961051,-0.02262642,-0.00148792,-0.00172017,0.01001893
2022-08-10 00:00:00+00:00,-0.00937582,-0.02036992,-0.00796310,-0.00204931,0.00766970
2022-08-11 00:00:00+00:00,-0.00881413,-0.02108863,-0.00601708,-0.00298566,0.01116642
2022-08-12 00:00:00+00:00,-0.00863116,-0.02020259,0.00321956,-0.00341916,0.00390604
2022-08-15 00:00:00+00:00,-0.00731010,-0.02522063,0.00515339,-0.00171916,0.00552886
2022-08-16 00:00:00+00:00,-0.00646985,-0.02333135,0.01297070,-0.00114773,0.00947045
2022-08-17 00:00:00+00:00,-0.00717219,-0.02366996,0.01349045,0.00033556,0.01426314
2022-08-18 00:00:00+00:00,-0.00806173,-0.02144854,0.02372261,-0.00027977,0.00893275
2022-08-19 00:00:00+00:00,-0.00795133,-0.02287512,0.02957216,0.00006216,0.01635007
2022-08-22 00:00:00+00:00,-0.00795543,-0.02259845,0.03210376,0.00078327,0.01874013
2022-08-23 00:00:00+00:00,-0.00976132,-0.02049267,0.03105864,-0.00077864,0.01932973
2022-08-24 00:00:00+00:00,-0.00994180,-0.01769880,0.03290560,0.00005145,0.02262740
2022-08-25 00:00:00+00:00,-0.00879231,-0.01677906,0.03146264,-0.00123343,0.01747131
2022-08-26 00:00:00+00:00,-0.00960182,-0.01900938,0.03166139,-0.00013153,0.01531523
2022-08-29 00:00:00+00:00,-0.01020285,-0.01926755,0.02870809,0.00190616,0.01215935
2022-08-30 00:00:00+00:00,-0.01256459,-0.01711873,0.03254147,0.00445438,0.01523775
2022-08-31 00:00:00+00:00,-0.01614801,-0.01977478,0.03004482,0.00603915,0.01695589
2022-09-01 00:00:00+00:00,-0.01882600,-0.01975524,0.03700530,0.00918830,0.01899815
2022-09-02 00:00:00+00:00,-0.02048487,-0.02034932,0.03573052,0.00765032,0.01697374
2022-09-05 00:00:00+00:00,-0.02082762,-0.02004280,0.03171295,0.00761186,0.01694729
2022-09-06 00:00:00+00:00,-0.02333659,-0.02130915,0.03550610,0.00707731,0.02046386
2022-09-07 00:00:00+00:00,-0.02320672,-0.02486948,0.02835679,0.00604389,0.00553975
2022-09-08 00:00:00+00:00,-0.02278503,-0.02780660,0.02367874,0.00419267,0.00414742
2022-09-09 00:00:00+00:00,-0.01966633,-0.02932626,0.01073253,0.00299779,-0.00485472
2022-09-12 00:00:00+00:00,-0.01825926,-0.02557991,0.01138740,0.00103797,0.00451717
2022-09-13 00:00:00+00:00,-0.01856318,-0.02661675,0.03330316,0.00460687,0.01322567
2022-09-14 00:00:00+00:00,-0.01310785,-0.02738930,0.02347136,0.00470825,0.01336250
2022-09-15 00:00:00+00:00,-0.01460414,-0.02662950,0.02656333,0.00828349,0.01559384
2022-09-16 00:00:00+00:00,-0.01739840,-0.02299758,0.02598880,0.00627036,0.01257225
2022-09-19 00:00:00+00:00,-0.01309675,-0.02425803,0.02570323,0.00597273,0.02047981
2022-09-20 00:00:00+00:00,-0.01231926,-0.02284130,0.02821122,0.00572934,0.04123708
2022-09-21 00:00:00+00:00,-0.01240232,-0.01699480,0.03186319,0.00615102,0.03817938
2022-09-22 00:00:00+00:00,-0.01471284,-0.01526898,0.03724368,0.00592494,0.04954003
2022-09-23 00:00:00+00:00,-0.01527944,-0.01776693,0.04961301,0.01063489,0.05509572
2022-09-26 00:00:00+00:00,-0.01236341,-0.01874377,0.05284401,0.01366769,0.07121907
2022-09-27 00:00:00+00:00,-0.01029770,-0.02111666,0.05635977,0.01181280,0.08088619
2022-09-28 00:00:00+00:00,-0.01220647,-0.02214022,0.04325029,0.00616572,0.07399185
2022-09-29 00:00:00+00:00,-0.01183785,-0.01876503,0.04370123,0.00555276,0.07593081
2022-09-30 00:00:00+00:00,-0.00645955,-0.01973137,0.03782969,0.00229736,0.07906856
2022-10-03 00:00:00+00:00,-0.00529383,-0.02114921,0.03156136,-0.00140795,0.06886102
2022-10-04 00:00:00+00:00,-0.00596726,-0.02333864,0.02695122,-0.00206375,0.06645386
2022-10-05 00:00:00+00:00,-0.00771531,-0.02261345,0.03105459,-0.00260071,0.06855313
2022-10-06 00:00:00+00:00,-0.00790034,-0.02410298,0.02582705,-0.00276674,0.07421667
2022-10-07 00:00:00+00:00,-0.00692110,-0.02144249,0.02965789,-0.00375205,0.08003058
2022-10-10 00:00:00+00:00,-0.00695247,-0.02158352,0.03264772,-0.00221334,0.08326356
2022-10-11 00:00:00+00:00,-0.00678196,-0.02195991,0.02745457,-0.00535556,0.08163816
2022-10-12 00:00:00+00:00,-0.00699468,-0.01853537,0.03390173,-0.00520087,0.08202765
2022-10-13 00:00:00+00:00,-0.00794955,-0.01968237,0.03580747,-0.00346949,0.08013199
2022-10-14 00:00:00+00:00,-0.00752881,-0.01406678,0.04725603,-0.00264442,0.08103362
2022-10-17 00:00:00+00:00,-0.00796313,-0.01509165,0.04104035,-0.00364048,0.07889191
2022-10-18 00:00:00+00:00,-0.00746521,-0.01634123,0.04559520,-0.00153519,0.08377740
2022-10-19 00:00:00+00:00,-0.00818175,-0.01588373,0.05059451,0.00089773,0.09242033
2022-10-20 00:00:00+00:00,-0.00868951,-0.01565846,0.05115145,0.00015890,0.09355736
2022-10-21 00:00:00+00:00,-0.00930764,-0.01723839,0.03983071,-0.00158203,0.09254632
2022-10-24 00:00:00+00:00,-0.00989549,-0.01562450,0.04755537,0.00167523,0.09195455
2022-10-25 00:00:00+00:00,-0.01009683,-0.01411358,0.04775566,0.00513238,0.09108846
2022-10-26 00:00:00+00:00,-0.01058666,-0.01354761,0.04523925,0.00624292,0.08988703
2022-10-27 00:00:00+00:00,-0.00944411,-0.01253860,0.05174876,0.00583708,0.08792734
2022-10-28 00:00:00+00:00,-0.00826204,-0.01506290,0.04566273,0.00542207,0.08731574
2022-10-31 00:00:00+00:00,-0.00899747,-0.01327632,0.04677901,0.00659266,0.08897501
2022-11-01 00:00:00+00:00,-0.00833561,-0.01368139,0.05028806,0.00723485,0.09004339
2022-11-02 00:00:00+00:00,-0.00836603,-0.01304950,0.04354842,0.00814708,0.08745663
2022-11-03 00:00:00+00:00,-0.00779437,-0.01138232,0.05019870,0.01017597,0.09097840
2022-11-04 00:00:00+00:00,-0.00799988,-0.01339563,0.04432470,0.00661660,0.09022500
2022-11-07 00:00:00+00:00,-0.00896681,-0.01317916,0.05151859,0.00765323,0.09220461
2022-11-08 00:00:00+00:00,-0.01021069,-0.01346176,0.05090426,0.00711884,0.08731030
2022-11-09 00:00:00+00:00,-0.01058263,-0.01219492,0.05104380,0.00781729,0.08559221
2022-11-10 00:00:00+00:00,-0.01056466,-0.01409069,0.04042685,0.00435693,0.08048114
2022-11-11 00:00:00+00:00,-0.01136676,-0.01496161,0.03703053,0.00304070,0.08003661
2022-11-14 00:00:00+00:00,-0.01138662,-0.01498423,0.03625116,0.00180859,0.07718594
2022-11-15 00:00:00+00:00,-0.01188218,-0.01537279,0.03055718,0.00238542,0.07534739
2022-11-16 00:00:00+00:00,-0.01206080,-0.01554571,0.02667550,0.00223830,0.07073582
2022-11-17 00:00:00+00:00,-0.01312412,-0.01497708,0.02338578,0.00190494,0.07006526
2022-11-18 00:00:00+00:00,-0.01286970,-0.01387735,0.02621796,0.00376557,0.06981471
2022-11-21 00:00:00+00:00,-0.01339662,-0.01358505,0.02648928,0.00337630,0.06649410
2022-11-22 00:00:00+00:00,-0.01436640,-0.01390758,0.02815489,0.00453534,0.06880233
2022-11-23 00:00:00+00:00,-0.01365646,-0.01232942,0.02345775,0.00307509,0.06520921
2022-11-24 00:00:00+00:00,-0.01425368,-0.01192820,0.02250109,0.00123020,0.06297317
2022-11-25 00:00:00+00:00,-0.01306868,-0.01169390,0.02213765,-0.00052861,0.06073369
2022-11-28 00:00:00+00:00,-0.01210424,-0.01132416,0.02242397,-0.00204864,0.05768245
2022-11-29 00:00:00+00:00,-0.01077467,-0.01108364,0.01333157,-0.00545418,0.05158506
2022-11-30 00:00:00+00:00,-0.01037219,-0.00912452,0.01363022,-0.00445415,0.05364350
2022-12-01 00:00:00+00:00,-0.01030659,-0.01022357,0.01394977,-0.00487228,0.04916772
2022-12-02 00:00:00+00:00,-0.00775388,-0.01095786,0.00658483,-0.00454903,0.04010635
2022-12-05 00:00:00+00:00,-0.00677706,-0.01012010,0.00958720,-0.00310151,0.04681323
2022-12-06 00:00:00+00:00,-0.00689207,-0.01060157,0.01007599,-0.00169700,0.03842583
2022-12-07 00:00:00+00:00,-0.00671847,-0.01025363,0.01939329,-0.00068785,0.03802044
2022-12-08 00:00:00+00:00,-0.00704935,-0.01035497,0.02557744,0.00161857,0.04008121
2022-12-09 00:00:00+00:00,-0.00767073,-0.01341143,0.01198682,-0.00180784,0.03474820
2022-12-12 00:00:00+00:00,-0.00853832,-0.01270109,0.01442239,-0.00228033,0.03493908
2022-12-13 00:00:00+00:00,-0.00768773,-0.01154993,0.01306537,-0.00582074,0.02932232
